"geneid" "chr" "left" "right"
"1648" "ENSG00000182173_TSEN54" "chr17" "75516060" "75524739"
"1649" "ENSG00000161955_TNFSF13" "chr17" "7558292" "7561608"
"1650" "ENSG00000167699_GLOD4" "chr17" "757097" "783390"
"1651" "ENSG00000129226_CD68" "chr17" "7579467" "7582113"
"1652" "ENSG00000129194_SOX15" "chr17" "7588178" "7590170"
"1653" "ENSG00000141504_SAT2" "chr17" "7626234" "7627876"
"1654" "ENSG00000129667_RHBDF2" "chr17" "76470891" "76501790"
"1655" "ENSG00000070731_ST6GALNAC2" "chr17" "76565379" "76586956"
"1656" "ENSG00000182534_MXRA7" "chr17" "76672551" "76711016"
"1657" "ENSG00000129657_SEC14L1" "chr17" "77088749" "77217101"
"1658" "ENSG00000141524_TMC6" "chr17" "78110458" "78132407"
"1659" "ENSG00000171861_MRM3" "chr17" "782273" "792509"
"1660" "ENSG00000132510_KDM6B" "chr17" "7839904" "7854796"
"1661" "ENSG00000167874_TMEM88" "chr17" "7855065" "7856099"
"1662" "ENSG00000183011_NAA38" "chr17" "7856685" "7885238"
"1663" "ENSG00000182224_CYB5D1" "chr17" "7857746" "7862282"
"1664" "ENSG00000171302_CANT1" "chr17" "78991717" "79009867"
"1665" "ENSG00000171298_GAA" "chr17" "80101556" "80119879"
"1666" "ENSG00000141543_EIF4A3" "chr17" "80135214" "80147183"
"1667" "ENSG00000181045_SLC26A11" "chr17" "80219699" "80253500"
"1668" "ENSG00000179593_ALOX15B" "chr17" "8039017" "8049134"
"1669" "ENSG00000176108_CHMP6" "chr17" "80991598" "81009517"
"1670" "ENSG00000175866_BAIAP2" "chr17" "81035122" "81117432"
"1671" "ENSG00000141577_CEP131" "chr17" "81189593" "81222999"
"1672" "ENSG00000167302_TEPSIN" "chr17" "81228277" "81239091"
"1673" "ENSG00000157637_SLC38A10" "chr17" "81245000" "81295547"
"1674" "ENSG00000169738_DCXR" "chr17" "82035136" "82037732"
"1675" "ENSG00000169710_FASN" "chr17" "82078333" "82098332"
"1676" "ENSG00000178971_CTC1" "chr17" "8224821" "8248095"
"1677" "ENSG00000141580_WDR45B" "chr17" "82614562" "82648553"
"1678" "ENSG00000141542_RAB40B" "chr17" "82654973" "82698728"
"1679" "ENSG00000141560_FN3KRP" "chr17" "82716683" "82730328"
"1680" "ENSG00000141556_TBCD" "chr17" "82752064" "82945922"
"1681" "ENSG00000175711_B3GNTL1" "chr17" "82942155" "83051810"
"1682" "ENSG00000176845_METRNL" "chr17" "83079691" "83095119"
"1683" "ENSG00000166579_NDEL1" "chr17" "8413131" "8490411"
"1684" "ENSG00000170310_STX8" "chr17" "9250471" "9576591"
"1685" "ENSG00000177370_TIMM22" "chr17" "997117" "1003671"
"1686" "ENSG00000154856_APCDD1" "chr18" "10454628" "10489948"
"1687" "ENSG00000134265_NAPG" "chr18" "10525905" "10552761"
"1688" "ENSG00000154889_MPPE1" "chr18" "11882622" "11909223"
"1689" "ENSG00000141401_IMPA2" "chr18" "11981025" "12030883"
"1690" "ENSG00000176014_TUBB6" "chr18" "12307669" "12344320"
"1691" "ENSG00000134278_SPIRE1" "chr18" "12446512" "12658134"
"1692" "ENSG00000085415_SEH1L" "chr18" "12947133" "12987536"
"1693" "ENSG00000101639_CEP192" "chr18" "12991362" "13125052"
"1694" "ENSG00000168675_LDLRAD4" "chr18" "13217498" "13652755"
"1695" "ENSG00000177150_FAM210A" "chr18" "13663347" "13726663"
"1696" "ENSG00000101654_RNMT" "chr18" "13726660" "13764558"
"1697" "ENSG00000101557_USP14" "chr18" "158383" "214629"
"1698" "ENSG00000079134_THOC1" "chr18" "214520" "268050"
"1699" "ENSG00000158201_ABHD3" "chr18" "21650897" "21704805"
"1700" "ENSG00000101782_RIOK3" "chr18" "23452823" "23486603"
"1701" "ENSG00000141452_RMC1" "chr18" "23503470" "23531807"
"1702" "ENSG00000141458_NPC1" "chr18" "23506184" "23586898"
"1703" "ENSG00000168234_TTC39C" "chr18" "23992773" "24135610"
"1704" "ENSG00000141447_OSBPL1A" "chr18" "24162044" "24397880"
"1705" "ENSG00000101574_METTL4" "chr18" "2537525" "2571509"
"1706" "ENSG00000170558_CDH2" "chr18" "27950966" "28177446"
"1707" "ENSG00000101605_MYOM1" "chr18" "3066807" "3220108"
"1708" "ENSG00000134755_DSC2" "chr18" "31058840" "31102522"
"1709" "ENSG00000158270_COLEC12" "chr18" "316740" "500722"
"1710" "ENSG00000134758_RNF138" "chr18" "32091855" "32131561"
"1711" "ENSG00000177426_TGIF1" "chr18" "3411608" "3459978"
"1712" "ENSG00000186812_ZNF397" "chr18" "35241030" "35267133"
"1713" "ENSG00000172466_ZNF24" "chr18" "35332212" "35345482"
"1714" "ENSG00000153391_INO80C" "chr18" "35452230" "35497991"
"1715" "ENSG00000141425_RPRD1A" "chr18" "35984387" "36067576"
"1716" "ENSG00000134759_ELP2" "chr18" "36129444" "36180556"
"1717" "ENSG00000134779_TPGS2" "chr18" "36777647" "36829216"
"1718" "ENSG00000152229_PSTPIP2" "chr18" "45983536" "46072272"
"1719" "ENSG00000152234_ATP5F1A" "chr18" "46080248" "46104334"
"1720" "ENSG00000152240_HAUS1" "chr18" "46104332" "46128333"
"1721" "ENSG00000152242_C18orf25" "chr18" "46173553" "46266991"
"1722" "ENSG00000078043_PIAS2" "chr18" "46803224" "46920160"
"1723" "ENSG00000167220_HDHD2" "chr18" "47107403" "47150520"
"1724" "ENSG00000175387_SMAD2" "chr18" "47808957" "47931146"
"1725" "ENSG00000134030_CTIF" "chr18" "48539046" "48863217"
"1726" "ENSG00000101665_SMAD7" "chr18" "48919853" "48952052"
"1727" "ENSG00000141627_DYM" "chr18" "49041474" "49461347"
"1728" "ENSG00000177576_C18orf32" "chr18" "49477250" "49487252"
"1729" "ENSG00000265681_RPL17" "chr18" "49488453" "49492523"
"1730" "ENSG00000154832_CXXC1" "chr18" "50282343" "50288304"
"1731" "ENSG00000082212_ME2" "chr18" "50878734" "50954257"
"1732" "ENSG00000141642_ELAC1" "chr18" "50967991" "50988121"
"1733" "ENSG00000176624_MEX3C" "chr18" "51174550" "51218304"
"1734" "ENSG00000198081_ZBTB14" "chr18" "5289019" "5297053"
"1735" "ENSG00000082397_EPB41L3" "chr18" "5392381" "5630700"
"1736" "ENSG00000196628_TCF4" "chr18" "55222331" "55664787"
"1737" "ENSG00000091164_TXNL1" "chr18" "56597208" "56651600"
"1738" "ENSG00000091157_WDR7" "chr18" "56651343" "57036606"
"1739" "ENSG00000066926_FECH" "chr18" "57548283" "57586772"
"1740" "ENSG00000134440_NARS" "chr18" "57600656" "57622213"
"1741" "ENSG00000049759_NEDD4L" "chr18" "58044367" "58401540"
"1742" "ENSG00000172175_MALT1" "chr18" "58671386" "58754477"
"1743" "ENSG00000074657_ZNF532" "chr18" "58862600" "58986480"
"1744" "ENSG00000166562_SEC11C" "chr18" "59139477" "59158836"
"1745" "ENSG00000074695_LMAN1" "chr18" "59327823" "59359962"
"1746" "ENSG00000141682_PMAIP1" "chr18" "59899948" "59904306"
"1747" "ENSG00000197563_PIGN" "chr18" "61905255" "62187118"
"1748" "ENSG00000134444_RELCH" "chr18" "62187255" "62310217"
"1749" "ENSG00000119537_KDSR" "chr18" "63327726" "63367510"
"1750" "ENSG00000119541_VPS4B" "chr18" "63389190" "63422483"
"1751" "ENSG00000197632_SERPINB2" "chr18" "63871692" "63903890"
"1752" "ENSG00000242550_SERPINB10" "chr18" "63897174" "63936111"
"1753" "ENSG00000166401_SERPINB8" "chr18" "63969925" "64019779"
"1754" "ENSG00000132199_ENOSF1" "chr18" "670324" "712676"
"1755" "ENSG00000166479_TMX3" "chr18" "68673688" "68715298"
"1756" "ENSG00000075336_TIMM21" "chr18" "74148511" "74160530"
"1757" "ENSG00000166347_CYB5A" "chr18" "74250847" "74292016"
"1758" "ENSG00000133313_CNDP2" "chr18" "74495816" "74523454"
"1759" "ENSG00000179981_TSHZ1" "chr18" "75210755" "75289950"
"1760" "ENSG00000173482_PTPRM" "chr18" "7566782" "8406861"
"1761" "ENSG00000197971_MBP" "chr18" "76978827" "77133683"
"1762" "ENSG00000166377_ATP9B" "chr18" "79069285" "79378287"
"1763" "ENSG00000131196_NFATC1" "chr18" "79395856" "79529325"
"1764" "ENSG00000122490_PQLC1" "chr18" "79902420" "79951664"
"1765" "ENSG00000128791_TWSG1" "chr18" "9334767" "9402420"
"1766" "ENSG00000017797_RALBP1" "chr18" "9475009" "9538116"
"1767" "ENSG00000154845_PPP4R1" "chr18" "9546791" "9615240"
"1768" "ENSG00000168461_RAB31" "chr18" "9708165" "9862551"
"1769" "ENSG00000101558_VAPA" "chr18" "9914002" "9960021"
"1770" "ENSG00000244165_P2RY11" "chr19" "10111538" "10115372"
"1771" "ENSG00000130811_EIF3G" "chr19" "10115017" "10119918"
"1772" "ENSG00000130816_DNMT1" "chr19" "10133345" "10231286"
"1773" "ENSG00000105364_MRPL4" "chr19" "10251901" "10260045"
"1774" "ENSG00000064666_CNN2" "chr19" "1026581" "1039068"
"1775" "ENSG00000105371_ICAM4" "chr19" "10286967" "10288522"
"1776" "ENSG00000076662_ICAM3" "chr19" "10333776" "10339823"
"1777" "ENSG00000105397_TYK2" "chr19" "10350529" "10380676"
"1778" "ENSG00000105401_CDC37" "chr19" "10391134" "10420121"
"1779" "ENSG00000064687_ABCA7" "chr19" "1040101" "1065572"
"1780" "ENSG00000065989_PDE4A" "chr19" "10416773" "10469631"
"1781" "ENSG00000129347_KRI1" "chr19" "10553078" "10566037"
"1782" "ENSG00000129353_SLC44A2" "chr19" "10602457" "10644559"
"1783" "ENSG00000180448_ARHGAP45" "chr19" "1065923" "1086628"
"1784" "ENSG00000099203_TMED1" "chr19" "10832438" "10836318"
"1785" "ENSG00000142453_CARM1" "chr19" "10871513" "10923070"
"1786" "ENSG00000142444_TIMM29" "chr19" "10928733" "10933535"
"1787" "ENSG00000167468_GPX4" "chr19" "1103926" "1106791"
"1788" "ENSG00000105514_RAB3D" "chr19" "11322046" "11346270"
"1789" "ENSG00000105518_TMEM205" "chr19" "11342776" "11346518"
"1790" "ENSG00000105520_PLPPR2" "chr19" "11355386" "11365698"
"1791" "ENSG00000187266_EPOR" "chr19" "11377205" "11384342"
"1792" "ENSG00000198003_CCDC151" "chr19" "11420604" "11435782"
"1793" "ENSG00000130175_PRKCSH" "chr19" "11435288" "11450968"
"1794" "ENSG00000198551_ZNF627" "chr19" "11559374" "11619135"
"1795" "ENSG00000102575_ACP5" "chr19" "11574660" "11579008"
"1796" "ENSG00000197933_ZNF823" "chr19" "11721265" "11739009"
"1797" "ENSG00000118046_STK11" "chr19" "1177558" "1228435"
"1798" "ENSG00000171291_ZNF439" "chr19" "11848726" "11883750"
"1799" "ENSG00000196757_ZNF700" "chr19" "11925068" "11950773"
"1800" "ENSG00000132010_ZNF20" "chr19" "12092843" "12140407"
"1801" "ENSG00000099624_ATP5F1D" "chr19" "1241746" "1244826"
"1802" "ENSG00000167470_MIDN" "chr19" "1248553" "1259140"
"1803" "ENSG00000104774_MAN2B1" "chr19" "12646511" "12666742"
"1804" "ENSG00000105583_WDR83OS" "chr19" "12668071" "12669489"
"1805" "ENSG00000228300_C19orf24" "chr19" "1275438" "1279249"
"1806" "ENSG00000167815_PRDX2" "chr19" "12796820" "12801859"
"1807" "ENSG00000104889_RNASEH2A" "chr19" "12806556" "12815201"
"1808" "ENSG00000105612_DNASE2" "chr19" "12875211" "12881468"
"1809" "ENSG00000105607_GCDH" "chr19" "12891026" "12914207"
"1810" "ENSG00000179115_FARSA" "chr19" "12922479" "12934037"
"1811" "ENSG00000179262_RAD23A" "chr19" "12945855" "12953642"
"1812" "ENSG00000104903_LYL1" "chr19" "13099033" "13103161"
"1813" "ENSG00000104915_STX10" "chr19" "13144058" "13150383"
"1814" "ENSG00000160953_MUM1" "chr19" "1354711" "1378431"
"1815" "ENSG00000104957_CCDC130" "chr19" "13731760" "13763296"
"1816" "ENSG00000037757_MRI1" "chr19" "13764532" "13774282"
"1817" "ENSG00000130005_GAMT" "chr19" "1397026" "1401570"
"1818" "ENSG00000104998_IL27RA" "chr19" "14031748" "14053216"
"1819" "ENSG00000123136_DDX39A" "chr19" "14408819" "14419383"
"1820" "ENSG00000123159_GIPC1" "chr19" "14477760" "14496149"
"1821" "ENSG00000132002_DNAJB1" "chr19" "14514770" "14529770"
"1822" "ENSG00000099797_TECR" "chr19" "14517085" "14565980"
"1823" "ENSG00000099795_NDUFB7" "chr19" "14566078" "14572062"
"1824" "ENSG00000119559_C19orf25" "chr19" "1461143" "1479556"
"1825" "ENSG00000131355_ADGRE3" "chr19" "14619117" "14690027"
"1826" "ENSG00000160961_ZNF333" "chr19" "14689801" "14733746"
"1827" "ENSG00000127507_ADGRE2" "chr19" "14732393" "14778541"
"1828" "ENSG00000115255_REEP6" "chr19" "1490747" "1497927"
"1829" "ENSG00000105135_ILVBL" "chr19" "15114984" "15125785"
"1830" "ENSG00000171954_CYP4F22" "chr19" "15508493" "15552317"
"1831" "ENSG00000071655_MBD3" "chr19" "1573596" "1592801"
"1832" "ENSG00000071564_TCF3" "chr19" "1609290" "1652605"
"1833" "ENSG00000167461_RAB8A" "chr19" "16111629" "16134234"
"1834" "ENSG00000196684_HSH2D" "chr19" "16134028" "16158575"
"1835" "ENSG00000072958_AP1M1" "chr19" "16197578" "16245907"
"1836" "ENSG00000127528_KLF2" "chr19" "16324817" "16327874"
"1837" "ENSG00000127511_SIN3B" "chr19" "16829400" "16880353"
"1838" "ENSG00000160111_CPAMD8" "chr19" "16892947" "17026815"
"1839" "ENSG00000131351_HAUS8" "chr19" "17049729" "17075625"
"1840" "ENSG00000099330_OCEL1" "chr19" "17226204" "17229219"
"1841" "ENSG00000160113_NR2F6" "chr19" "17231883" "17245940"
"1842" "ENSG00000130312_MRPL34" "chr19" "17292609" "17306843"
"1843" "ENSG00000130311_DDA1" "chr19" "17309518" "17323301"
"1844" "ENSG00000141971_MVB12A" "chr19" "17405722" "17433724"
"1845" "ENSG00000130479_MAP1S" "chr19" "17719242" "17734516"
"1846" "ENSG00000130475_FCHO1" "chr19" "17747718" "17788568"
"1847" "ENSG00000105643_ARRDC2" "chr19" "18001132" "18014102"
"1848" "ENSG00000096996_IL12RB1" "chr19" "18058995" "18098944"
"1849" "ENSG00000216490_IFI30" "chr19" "18173162" "18178117"
"1850" "ENSG00000254858_MPV17L2" "chr19" "18193182" "18196948"
"1851" "ENSG00000130518_IQCN" "chr19" "18257097" "18274509"
"1852" "ENSG00000130520_LSM4" "chr19" "18306230" "18323274"
"1853" "ENSG00000130517_PGPEP1" "chr19" "18340587" "18369950"
"1854" "ENSG00000130511_SSBP4" "chr19" "18418864" "18434562"
"1855" "ENSG00000105656_ELL" "chr19" "18442663" "18522127"
"1856" "ENSG00000221983_UBA52" "chr19" "18571730" "18577550"
"1857" "ENSG00000129968_ABHD17A" "chr19" "1876810" "1885547"
"1858" "ENSG00000064607_SUGP2" "chr19" "18990888" "19034023"
"1859" "ENSG00000105676_ARMC6" "chr19" "19033575" "19060311"
"1860" "ENSG00000181035_SLC25A42" "chr19" "19063999" "19112888"
"1861" "ENSG00000064490_RFXANK" "chr19" "19192229" "19201869"
"1862" "ENSG00000129933_MAU2" "chr19" "19320681" "19358755"
"1863" "ENSG00000064547_LPAR2" "chr19" "19623668" "19628930"
"1864" "ENSG00000089639_GMIP" "chr19" "19629476" "19643667"
"1865" "ENSG00000105726_ATP13A1" "chr19" "19645198" "19663693"
"1866" "ENSG00000181896_ZNF101" "chr19" "19668796" "19683509"
"1867" "ENSG00000099875_MKNK2" "chr19" "2037465" "2051244"
"1868" "ENSG00000188171_ZNF626" "chr19" "20620061" "20661596"
"1869" "ENSG00000172081_MOB3A" "chr19" "2071038" "2096673"
"1870" "ENSG00000065000_AP3D1" "chr19" "2100988" "2164468"
"1871" "ENSG00000196705_ZNF431" "chr19" "21142024" "21196053"
"1872" "ENSG00000196268_ZNF493" "chr19" "21397119" "21427573"
"1873" "ENSG00000188305_PEAK3" "chr19" "2274622" "2282176"
"1874" "ENSG00000130332_LSM7" "chr19" "2321517" "2328620"
"1875" "ENSG00000167232_ZNF91" "chr19" "23304991" "23395560"
"1876" "ENSG00000176619_LMNB2" "chr19" "2427638" "2456996"
"1877" "ENSG00000176533_GNG7" "chr19" "2511219" "2702709"
"1878" "ENSG00000141873_SLC39A3" "chr19" "2732204" "2740152"
"1879" "ENSG00000104969_SGTA" "chr19" "2754714" "2783371"
"1880" "ENSG00000172009_THOP1" "chr19" "2785460" "2815807"
"1881" "ENSG00000169021_UQCRFS1" "chr19" "29205321" "29213541"
"1882" "ENSG00000175691_ZNF77" "chr19" "2933218" "2944971"
"1883" "ENSG00000166289_PLEKHF1" "chr19" "29665056" "29675457"
"1884" "ENSG00000131943_C19orf12" "chr19" "29698886" "29715789"
"1885" "ENSG00000104964_AES" "chr19" "3052910" "3063107"
"1886" "ENSG00000088256_GNA11" "chr19" "3094410" "3124004"
"1887" "ENSG00000121297_TSHZ3" "chr19" "31274945" "31349547"
"1888" "ENSG00000060558_GNA15" "chr19" "3136193" "3163769"
"1889" "ENSG00000125910_S1PR4" "chr19" "3172346" "3180332"
"1890" "ENSG00000105185_PDCD5" "chr19" "32581068" "32587452"
"1891" "ENSG00000105186_ANKRD27" "chr19" "32597007" "32676597"
"1892" "ENSG00000121289_CEP89" "chr19" "32875925" "32971991"
"1893" "ENSG00000131944_FAAP24" "chr19" "32972209" "32978222"
"1894" "ENSG00000130881_LRP3" "chr19" "33177603" "33208867"
"1895" "ENSG00000245848_CEBPA" "chr19" "33299934" "33302564"
"1896" "ENSG00000153879_CEBPG" "chr19" "33373330" "33382686"
"1897" "ENSG00000124299_PEPD" "chr19" "33386950" "33521794"
"1898" "ENSG00000153885_KCTD15" "chr19" "33795933" "33815763"
"1899" "ENSG00000257103_LSM14A" "chr19" "34172504" "34229515"
"1900" "ENSG00000166398_KIAA0355" "chr19" "34254537" "34355586"
"1901" "ENSG00000126261_UBA2" "chr19" "34428352" "34471251"
"1902" "ENSG00000197841_ZNF181" "chr19" "34734155" "34745378"
"1903" "ENSG00000180884_ZNF792" "chr19" "34956354" "34964049"
"1904" "ENSG00000089351_GRAMD1A" "chr19" "34994784" "35026471"
"1905" "ENSG00000089327_FXYD5" "chr19" "35154730" "35169883"
"1906" "ENSG00000105698_USF2" "chr19" "35268978" "35279821"
"1907" "ENSG00000161091_MFSD12" "chr19" "3538261" "3574290"
"1908" "ENSG00000126267_COX6B1" "chr19" "35648223" "35658861"
"1909" "ENSG00000272333_KMT2B" "chr19" "35718019" "35738878"
"1910" "ENSG00000126246_IGFLR1" "chr19" "35738801" "35742453"
"1911" "ENSG00000161265_U2AF1L4" "chr19" "35742464" "35745445"
"1912" "ENSG00000004777_ARHGAP33" "chr19" "35774532" "35788822"
"1913" "ENSG00000205138_SDHAF1" "chr19" "35995199" "35996315"
"1914" "ENSG00000105258_POLR2I" "chr19" "36113710" "36115346"
"1915" "ENSG00000105254_TBCB" "chr19" "36114289" "36125947"
"1916" "ENSG00000126247_CAPNS1" "chr19" "36139575" "36150353"
"1917" "ENSG00000196357_ZNF565" "chr19" "36182060" "36246257"
"1918" "ENSG00000181007_ZFP82" "chr19" "36383120" "36418656"
"1919" "ENSG00000186020_ZNF529" "chr19" "36534774" "36605276"
"1920" "ENSG00000196967_ZNF585A" "chr19" "37106734" "37172741"
"1921" "ENSG00000011132_APBA3" "chr19" "3750819" "3761699"
"1922" "ENSG00000183617_MRPL54" "chr19" "3762664" "3768575"
"1923" "ENSG00000189144_ZNF573" "chr19" "37735833" "37817300"
"1924" "ENSG00000167642_SPINT2" "chr19" "38244035" "38292614"
"1925" "ENSG00000167645_YIF1B" "chr19" "38305104" "38317273"
"1926" "ENSG00000099341_PSMD8" "chr19" "38374536" "38383824"
"1927" "ENSG00000171777_RASGRP4" "chr19" "38409051" "38426305"
"1928" "ENSG00000196218_RYR1" "chr19" "38433699" "38587564"
"1929" "ENSG00000104814_MAP4K1" "chr19" "38587641" "38618882"
"1930" "ENSG00000178982_EIF3K" "chr19" "38619082" "38636955"
"1931" "ENSG00000104823_ECH1" "chr19" "38815422" "38832005"
"1932" "ENSG00000104824_HNRNPL" "chr19" "38836388" "38852347"
"1933" "ENSG00000187994_RINL" "chr19" "38867834" "38878279"
"1934" "ENSG00000063322_MED29" "chr19" "39391303" "39400637"
"1935" "ENSG00000105193_RPS16" "chr19" "39433207" "39435948"
"1936" "ENSG00000176396_EID2" "chr19" "39538705" "39540333"
"1937" "ENSG00000167657_DAPK3" "chr19" "3958453" "3971123"
"1938" "ENSG00000105205_CLC" "chr19" "39731250" "39738028"
"1939" "ENSG00000275395_FCGBP" "chr19" "39863323" "39934626"
"1940" "ENSG00000105229_PIAS4" "chr19" "4007646" "4039386"
"1941" "ENSG00000105223_PLD3" "chr19" "40348456" "40380439"
"1942" "ENSG00000167565_SERTAD3" "chr19" "40440844" "40444705"
"1943" "ENSG00000090013_BLVRB" "chr19" "40447765" "40465840"
"1944" "ENSG00000160410_SHKBP1" "chr19" "40576851" "40591399"
"1945" "ENSG00000090006_LTBP4" "chr19" "40592883" "40629818"
"1946" "ENSG00000188493_C19orf54" "chr19" "40740856" "40751553"
"1947" "ENSG00000167578_RAB4B" "chr19" "40778216" "40796938"
"1948" "ENSG00000269858_EGLN2" "chr19" "40798996" "40808433"
"1949" "ENSG00000167600_CYP2S1" "chr19" "41193049" "41207539"
"1950" "ENSG00000142046_TMEM91" "chr19" "41350911" "41384083"
"1951" "ENSG00000248098_BCKDHA" "chr19" "41397460" "41425005"
"1952" "ENSG00000177191_B3GNT8" "chr19" "41425359" "41428730"
"1953" "ENSG00000105341_DMAC2" "chr19" "41431318" "41440717"
"1954" "ENSG00000105352_CEACAM4" "chr19" "41618971" "41627074"
"1955" "ENSG00000170956_CEACAM3" "chr19" "41796437" "41811553"
"1956" "ENSG00000105372_RPS19" "chr19" "41859918" "41872926"
"1957" "ENSG00000105404_RABAC1" "chr19" "41956681" "41959390"
"1958" "ENSG00000079462_PAFAH1B3" "chr19" "42297033" "42303546"
"1959" "ENSG00000105427_CNFN" "chr19" "42387019" "42390287"
"1960" "ENSG00000073050_XRCC1" "chr19" "43543040" "43580473"
"1961" "ENSG00000011422_PLAUR" "chr19" "43646095" "43670547"
"1962" "ENSG00000104783_KCNN4" "chr19" "43766533" "43781261"
"1963" "ENSG00000267680_ZNF224" "chr19" "44094339" "44109886"
"1964" "ENSG00000263002_ZNF234" "chr19" "44141557" "44160309"
"1965" "ENSG00000267173_AC245748.1" "chr19" "44329695" "44401608"
"1966" "ENSG00000267508_ZNF285" "chr19" "44382298" "44401608"
"1967" "ENSG00000167671_UBXN6" "chr19" "4444999" "4457822"
"1968" "ENSG00000130202_NECTIN2" "chr19" "44846175" "44889228"
"1969" "ENSG00000130204_TOMM40" "chr19" "44890569" "44903689"
"1970" "ENSG00000104859_CLASRP" "chr19" "45039040" "45070956"
"1971" "ENSG00000007255_TRAPPC6A" "chr19" "45162928" "45178237"
"1972" "ENSG00000104884_ERCC2" "chr19" "45349837" "45370918"
"1973" "ENSG00000171236_LRG1" "chr19" "4536409" "4540474"
"1974" "ENSG00000012061_ERCC1" "chr19" "45407333" "45478828"
"1975" "ENSG00000125753_VASP" "chr19" "45506579" "45526983"
"1976" "ENSG00000125741_OPA3" "chr19" "45527427" "45602212"
"1977" "ENSG00000125743_SNRPD2" "chr19" "45687454" "45692569"
"1978" "ENSG00000125755_SYMPK" "chr19" "45815410" "45863290"
"1979" "ENSG00000176182_MYPOP" "chr19" "45890020" "45902604"
"1980" "ENSG00000160014_CALM3" "chr19" "46601074" "46610793"
"1981" "ENSG00000160013_PTGIR" "chr19" "46620468" "46625118"
"1982" "ENSG00000105287_PRKD2" "chr19" "46674275" "46717127"
"1983" "ENSG00000181027_FKRP" "chr19" "46746046" "46776988"
"1984" "ENSG00000105281_SLC1A5" "chr19" "46774883" "46788594"
"1985" "ENSG00000042753_AP2S1" "chr19" "46838136" "46850992"
"1986" "ENSG00000130748_TMEM160" "chr19" "47045907" "47048630"
"1987" "ENSG00000130749_ZC3H4" "chr19" "47064187" "47113752"
"1988" "ENSG00000142230_SAE1" "chr19" "47113274" "47210636"
"1989" "ENSG00000105373_NOP53" "chr19" "47745522" "47757058"
"1990" "ENSG00000178980_SELENOW" "chr19" "47778572" "47784686"
"1991" "ENSG00000105499_PLA2G4C" "chr19" "48047843" "48110817"
"1992" "ENSG00000105486_LIG1" "chr19" "48115445" "48170603"
"1993" "ENSG00000127666_TICAM1" "chr19" "4815932" "4831704"
"1994" "ENSG00000105483_CARD8" "chr19" "48180770" "48255946"
"1995" "ENSG00000142227_EMP3" "chr19" "48321509" "48330553"
"1996" "ENSG00000105438_KDELR1" "chr19" "48382570" "48391553"
"1997" "ENSG00000105447_GRWD1" "chr19" "48445773" "48457022"
